# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
0.0600 VerifyPubKeyp27 1312 1 0.0200 p27 p22 299 N p27->p22
0.0600 KemPubKeyp30 2117 1 0.0100 p30 p8 299 N p30->p8
0.0600 CiphertextFromp45 2000 1 0.0100 p45 p10 299 N p45->p10
0.0600 CiphertextFromp136 2000 1 0.0400 p136 p1 299 N p136->p1
0.0600 VerifyPubKeyp69 1312 1 0.0100 p69 p132 299 N p69->p132
0.0600 CiphertextFromp16 2000 1 0.0100 p16 p137 299 N p16->p137
0.0600 CiphertextFromp91 2000 1 0.0100 p91 p72 299 N p91->p72
0.0600 VerifyPubKeyp50 1312 1 0.0100 p50 p36 299 N p50->p36
0.0600 KemPubKeyp105 2086 1 0.0200 p105 p115 299 N p105->p115
0.0700 VerifyPubKeyp9 1312 1 0.0100 p9 p63 299 N p9->p63
0.0700 CiphertextFromp55 2000 1 0.0200 p55 p133 299 N p55->p133
0.0700 CiphertextFromp83 2000 1 0.0100 p83 p66 299 N p83->p66
0.0700 CiphertextFromp128 2000 1 0.0300 p128 p116 299 N p128->p116
0.0700 KemPubKeyp132 2096 1 0.0100 p132 p69 299 N p132->p69
0.0700 VerifyPubKeyp7 1312 1 0.0100 p7 p130 299 N p7->p130
0.0700 KemPubKeyp45 2107 1 0.0100 p45 p97 299 N p45->p97
0.0700 KemPubKeyp25 2118 1 0.0100 p25 p57 299 N p25->p57
0.0700 VerifyPubKeyp134 1312 1 0.0100 p134 p119 299 N p134->p119
0.0700 VerifyPubKeyp131 1312 1 0.0100 p131 p118 299 N p131->p118
0.0700 KemPubKeyp27 2110 1 0.0100 p27 p96 299 N p27->p96
0.0700 KemPubKeyp59 2080 1 0.0100 p59 p70 299 N p59->p70
0.0700 VerifyPubKeyp123 1312 1 0.0100 p123 p103 299 N p123->p103
0.0700 VerifyPubKeyp54 1312 1 0.0100 p54 p33 299 N p54->p33
0.0700 VerifyPubKeyp122 1312 1 0.0100 p122 p106 299 N p122->p106
0.0700 CiphertextFromp49 2000 1 0.0100 p49 p0 299 N p49->p0
0.0700 VerifyPubKeyp126 1312 1 0.0100 p126 p105 299 N p126->p105
0.0700 VerifyPubKeyp31 1312 1 0.0100 p31 p125 299 N p31->p125
0.0700 VerifyPubKeyp90 1312 1 0.0100 p90 p3 299 N p90->p3
0.0700 CiphertextFromp60 2000 1 0.0100 p60 p17 299 N p60->p17
0.0700 CiphertextFromp8 2000 1 0.0100 p8 p30 299 N p8->p30
0.0700 CiphertextFromp56 2000 1 0.0100 p56 p12 299 N p56->p12
0.0700 KemPubKeyp5 2104 1 0.0100 p5 p93 299 N p5->p93
0.0700 KemPubKeyp37 2114 1 0.0100 p37 p58 299 N p37->p58
0.0700 KemPubKeyp112 2095 1 0.0100 p112 p84 299 N p112->p84
0.0700 VerifyPubKeyp86 1312 1 0.0100 p86 p4 299 N p86->p4
0.0700 KemPubKeyp20 2089 1 0.0100 p20 p50 299 N p20->p50
0.0700 CiphertextFromp53 2000 1 0.0200 p53 p11 299 N p53->p11
0.0700 VerifyPubKeyp64 1312 1 0.0100 p64 p104 299 N p64->p104
0.0700 KemPubKeyp24 2100 1 0.0100 p24 p67 299 N p24->p67
0.0700 KemPubKeyp23 2109 1 0.0200 p23 p95 299 N p23->p95
0.0700 CiphertextFromp38 2000 1 0.0100 p38 p13 299 N p38->p13
0.0700 KemPubKeyp28 2103 1 0.0100 p28 p41 299 N p28->p41
0.0700 KemPubKeyp76 2080 1 0.0100 p76 p91 299 N p76->p91
0.0700 VerifyPubKeyp29 1312 1 0.0100 p29 p138 299 N p29->p138
0.0700 KemPubKeyp82 2105 1 0.0100 p82 p99 299 N p82->p99
0.0700 CiphertextFromp79 2000 1 0.0100 p79 p101 299 N p79->p101
0.0700 CiphertextFromp98 2000 1 0.0100 p98 p44 299 N p98->p44
0.0700 VerifyPubKeyp15 1312 1 0.0200 p15 p109 299 N p15->p109
0.0700 VerifyPubKeyp48 1312 1 0.0200 p48 p124 299 N p48->p124
0.0800 KemPubKeyp52 2108 1 0.0200 p52 p83 299 N p52->p83
0.0800 KemPubKeyp2 2081 1 0.0100 p2 p54 299 N p2->p54
0.0800 KemPubKeyp33 2102 1 0.0100 p33 p42 299 N p33->p42
0.0800 CiphertextFromp91 2000 1 0.0100 p91 p76 299 N p91->p76
0.0800 KemPubKeyp49 2073 1 0.0100 p49 p65 299 N p49->p65
0.0800 VerifyPubKeyp82 1312 1 0.0100 p82 p100 299 N p82->p100
0.0800 VerifyPubKeyp22 1312 1 0.0100 p22 p108 299 N p22->p108
0.0800 VerifyPubKeyp97 1312 1 0.0200 p97 p45 299 N p97->p45
0.0800 KemPubKeyp32 2104 1 0.0100 p32 p36 299 N p32->p36
0.0800 KemPubKeyp61 2110 1 0.0100 p61 p72 299 N p61->p72
0.0800 KemPubKeyp119 2112 1 0.0200 p119 p134 299 N p119->p134
0.0800 KemPubKeyp19 2091 1 0.0100 p19 p3 299 N p19->p3
0.0800 CiphertextFromp58 2000 1 0.0100 p58 p37 299 N p58->p37
0.0800 KemPubKeyp128 2115 1 0.0100 p128 p87 299 N p128->p87
0.0800 CiphertextFromp96 2000 1 0.0100 p96 p27 299 N p96->p27
0.0800 CiphertextFromp70 2000 1 0.0100 p70 p59 299 N p70->p59
0.0800 VerifyPubKeyp38 1312 1 0.0100 p38 p13 299 N p38->p13
0.0800 CiphertextFromp50 2000 1 0.0100 p50 p20 299 N p50->p20
0.0800 VerifyPubKeyp14 1312 1 0.0100 p14 p106 299 N p14->p106
0.0800 VerifyPubKeyp8 1312 1 0.0100 p8 p40 299 N p8->p40
0.0800 KemPubKeyp16 2106 1 0.0200 p16 p66 299 N p16->p66
0.0800 KemPubKeyp68 2099 1 0.0200 p68 p92 299 N p68->p92
0.0800 KemPubKeyp105 2086 1 0.0100 p105 p126 299 N p105->p126
0.0800 CiphertextFromp57 2000 1 0.0100 p57 p25 299 N p57->p25
0.0800 CiphertextFromp93 2000 1 0.0100 p93 p5 299 N p93->p5
0.0800 VerifyPubKeyp98 1312 1 0.0100 p98 p127 299 N p98->p127
0.0800 VerifyPubKeyp47 1312 1 0.0100 p47 p24 299 N p47->p24
0.0800 VerifyPubKeyp53 1312 1 0.0100 p53 p117 299 N p53->p117
0.0800 CiphertextFromp84 2000 1 0.0100 p84 p112 299 N p84->p112
0.0800 KemPubKeyp63 2101 1 0.0200 p63 p80 299 N p63->p80
0.0800 KemPubKeyp44 2111 1 0.0100 p44 p67 299 N p44->p67
0.0800 VerifyPubKeyp56 1312 1 0.0100 p56 p115 299 N p56->p115
0.0800 KemPubKeyp102 2090 1 0.0100 p102 p123 299 N p102->p123
0.0800 CiphertextFromp95 2000 1 0.0100 p95 p23 299 N p95->p23
0.0800 VerifyPubKeyp55 1312 1 0.0100 p55 p132 299 N p55->p132
0.0800 KemPubKeyp125 2093 1 0.0200 p125 p31 299 N p125->p31
0.0800 KemPubKeyp120 2085 1 0.0200 p120 p9 299 N p120->p9
0.0800 CiphertextFromp86 2000 1 0.0200 p86 p4 299 N p86->p4
0.0800 CiphertextFromp41 2000 1 0.0100 p41 p28 299 N p41->p28
0.0900 KemPubKeyp110 2083 1 0.0100 p110 p53 299 N p110->p53
0.0900 KemPubKeyp57 2098 1 0.0100 p57 p74 299 N p57->p74
0.0900 CiphertextFromp42 2000 1 0.0100 p42 p33 299 N p42->p33
0.0900 KemPubKeyp24 2100 1 0.0100 p24 p47 299 N p24->p47
0.0900 CiphertextFromp83 2000 1 0.0100 p83 p52 299 N p83->p52
0.0900 CiphertextFromp97 2000 1 0.0200 p97 p45 299 N p97->p45
0.0900 CiphertextFromp126 2000 1 0.0100 p126 p105 299 N p126->p105
0.0900 VerifyPubKeyp136 1312 1 0.0100 p136 p13 299 N p136->p13
0.0900 KemPubKeyp7 2058 1 0.0100 p7 p86 299 N p7->p86
0.0900 VerifyPubKeyp93 1312 1 0.0100 p93 p124 299 N p93->p124
0.0900 CiphertextFromp92 2000 1 0.0100 p92 p68 299 N p92->p68
0.0900 VerifyPubKeyp75 1312 1 0.0200 p75 p106 299 N p75->p106
0.0900 VerifyPubKeyp122 1312 1 0.0100 p122 p103 299 N p122->p103
0.0900 KemPubKeyp130 2076 1 0.0100 p130 p87 299 N p130->p87
0.0900 VerifyPubKeyp64 1312 1 0.0100 p64 p139 299 N p64->p139
0.0900 VerifyPubKeyp49 1312 1 0.0100 p49 p26 299 N p49->p26
0.0900 VerifyPubKeyp125 1312 1 0.0100 p125 p112 299 N p125->p112
0.0900 CiphertextFromp36 2000 1 0.0100 p36 p32 299 N p36->p32
