# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
0.0400 KemPubKeyp48 2097 1 0.0100 p48 p57 299 N p48->p57
0.0400 CiphertextFromp37 2062 1 0.0100 p37 p20 299 N p37->p20
0.0400 KemPubKeyp3 2085 1 0.0100 p3 p34 299 N p3->p34
0.0400 VerifyPubKeyp93 1312 1 0.0100 p93 p80 299 N p93->p80
0.0400 VerifyPubKeyp27 1312 1 0.0100 p27 p14 299 N p27->p14
0.0400 VerifyPubKeyp66 1312 1 0.0100 p66 p127 299 N p66->p127
0.0400 KemPubKeyp30 2111 1 0.0100 p30 p60 299 N p30->p60
0.0400 VerifyPubKeyp45 1312 1 0.0100 p45 p29 299 N p45->p29
0.0400 CiphertextFromp92 2097 1 0.0100 p92 p90 299 N p92->p90
0.0400 VerifyPubKeyp19 1312 1 0.0100 p19 p128 299 N p19->p128
0.0500 CiphertextFromp82 2104 1 0.0100 p82 p7 299 N p82->p7
0.0500 KemPubKeyp64 2104 1 0.0100 p64 p92 299 N p64->p92
0.0500 KemPubKeyp118 2091 1 0.0200 p118 p35 299 N p118->p35
0.0500 VerifyPubKeyp37 1312 1 0.0100 p37 p20 299 N p37->p20
0.0500 CiphertextFromp83 2087 1 0.0100 p83 p11 299 N p83->p11
0.0500 KemPubKeyp31 2089 1 0.0100 p31 p91 299 N p31->p91
0.0500 KemPubKeyp9 2091 1 0.0100 p9 p94 299 N p9->p94
0.0500 KemPubKeyp129 2092 1 0.0100 p129 p18 299 N p129->p18
0.0500 VerifyPubKeyp87 1312 1 0.0100 p87 p49 299 N p87->p49
0.0500 VerifyPubKeyp72 1312 1 0.0100 p72 p50 299 N p72->p50
0.0500 CiphertextFromp88 2096 1 0.0200 p88 p46 299 N p88->p46
0.0500 VerifyPubKeyp61 1312 1 0.0200 p61 p120 299 N p61->p120
0.0500 VerifyPubKeyp79 1312 1 0.0100 p79 p39 299 N p79->p39
0.0500 VerifyPubKeyp69 1312 1 0.0100 p69 p55 299 N p69->p55
0.0500 CiphertextFromp58 2107 1 0.0100 p58 p126 299 N p58->p126
0.0500 CiphertextFromp21 2099 1 0.0100 p21 p115 299 N p21->p115
0.0500 VerifyPubKeyp65 1312 1 0.0100 p65 p103 299 N p65->p103
0.0500 KemPubKeyp68 2113 1 0.0200 p68 p71 299 N p68->p71
0.0500 VerifyPubKeyp86 1312 1 0.0100 p86 p24 299 N p86->p24
0.0500 KemPubKeyp45 2091 1 0.0100 p45 p96 299 N p45->p96
0.0500 VerifyPubKeyp53 1312 1 0.0200 p53 p28 299 N p53->p28
0.0500 VerifyPubKeyp77 1312 1 0.0100 p77 p43 299 N p77->p43
0.0500 VerifyPubKeyp26 1312 1 0.0100 p26 p125 299 N p26->p125
0.0500 CiphertextFromp74 2088 1 0.0100 p74 p56 299 N p74->p56
0.0500 KemPubKeyp101 2119 1 0.0200 p101 p85 299 N p101->p85
0.0500 VerifyPubKeyp5 1312 1 0.0100 p5 p111 299 N p5->p111
0.0500 VerifyPubKeyp16 1312 1 0.0100 p16 p10 299 N p16->p10
0.0500 CiphertextFromp119 2104 1 0.0100 p119 p106 299 N p119->p106
0.0500 VerifyPubKeyp116 1312 1 0.0100 p116 p108 299 N p116->p108
0.0500 KemPubKeyp22 2099 1 0.0200 p22 p36 299 N p22->p36
0.0500 KemPubKeyp12 2096 1 0.0100 p12 p123 299 N p12->p123
0.0500 KemPubKeyp2 2089 1 0.0100 p2 p75 299 N p2->p75
0.0500 KemPubKeyp95 2103 1 0.0100 p95 p97 299 N p95->p97
0.0500 VerifyPubKeyp48 1312 1 0.0100 p48 p105 299 N p48->p105
0.0500 KemPubKeyp27 2107 1 0.0100 p27 p57 299 N p27->p57
0.0500 VerifyPubKeyp40 1312 1 0.0200 p40 p30 299 N p40->p30
0.0500 KemPubKeyp4 2089 1 0.0100 p4 p52 299 N p4->p52
0.0500 CiphertextFromp34 2108 1 0.0100 p34 p3 299 N p34->p3
0.0500 KemPubKeyp42 2108 1 0.0100 p42 p66 299 N p42->p66
0.0500 KemPubKeyp112 2095 1 0.0100 p112 p23 299 N p112->p23
0.0500 KemPubKeyp122 2103 1 0.0100 p122 p81 299 N p122->p81
0.0500 VerifyPubKeyp41 1312 1 0.0100 p41 p114 299 N p41->p114
0.0500 VerifyPubKeyp54 1312 1 0.0200 p54 p109 299 N p54->p109
0.0500 VerifyPubKeyp76 1312 1 0.0100 p76 p124 299 N p76->p124
0.0600 KemPubKeyp40 2105 1 0.0100 p40 p62 299 N p40->p62
0.0600 VerifyPubKeyp38 1312 1 0.0100 p38 p103 299 N p38->p103
0.0600 VerifyPubKeyp58 1312 1 0.0100 p58 p25 299 N p58->p25
0.0600 CiphertextFromp57 2073 1 0.0100 p57 p27 299 N p57->p27
0.0600 CiphertextFromp70 2091 1 0.0200 p70 p41 299 N p70->p41
0.0600 VerifyPubKeyp67 1312 1 0.0100 p67 p127 299 N p67->p127
0.0600 CiphertextFromp96 2092 1 0.0100 p96 p45 299 N p96->p45
0.0600 VerifyPubKeyp21 1312 1 0.0100 p21 p111 299 N p21->p111
0.0600 KemPubKeyp10 2098 1 0.0200 p10 p16 299 N p10->p16
0.0600 KemPubKeyp108 2127 1 0.0200 p108 p116 299 N p108->p116
0.0600 VerifyPubKeyp7 1312 1 0.0100 p7 p11 299 N p7->p11
0.0600 KemPubKeyp79 2102 1 0.0100 p79 p82 299 N p79->p82
0.0600 VerifyPubKeyp128 1312 1 0.0200 p128 p102 299 N p128->p102
0.0600 CiphertextFromp18 2104 1 0.0100 p18 p129 299 N p18->p129
0.0600 VerifyPubKeyp4 1312 1 0.0100 p4 p29 299 N p4->p29
0.0600 KemPubKeyp84 2103 1 0.0100 p84 p91 299 N p84->p91
0.0600 VerifyPubKeyp9 1312 1 0.0100 p9 p33 299 N p9->p33
0.0600 KemPubKeyp121 2096 1 0.0200 p121 p37 299 N p121->p37
0.0600 CiphertextFromp81 2111 1 0.0100 p81 p122 299 N p81->p122
0.0600 VerifyPubKeyp31 1312 1 0.0100 p31 p100 299 N p31->p100
0.0600 CiphertextFromp36 2106 1 0.0100 p36 p22 299 N p36->p22
0.0600 KemPubKeyp115 2091 1 0.0100 p115 p80 299 N p115->p80
0.0600 KemPubKeyp77 2106 1 0.0100 p77 p83 299 N p77->p83
0.0600 KemPubKeyp3 2085 1 0.0100 p3 p97 299 N p3->p97
0.0600 KemPubKeyp24 2104 1 0.0200 p24 p86 299 N p24->p86
0.0600 VerifyPubKeyp110 1312 1 0.0100 p110 p0 299 N p110->p0
0.0600 KemPubKeyp5 2103 1 0.0100 p5 p56 299 N p5->p56
0.0600 VerifyPubKeyp90 1312 1 0.0100 p90 p49 299 N p90->p49
0.0600 VerifyPubKeyp47 1312 1 0.0100 p47 p119 299 N p47->p119
0.0600 CiphertextFromp123 2103 1 0.0100 p123 p12 299 N p123->p12
0.0600 CiphertextFromp35 2104 1 0.0100 p35 p118 299 N p35->p118
0.0600 CiphertextFromp53 2094 1 0.0300 p53 p28 299 N p53->p28
0.0600 VerifyPubKeyp2 1312 1 0.0100 p2 p106 299 N p2->p106
0.0600 VerifyPubKeyp112 1312 1 0.0100 p112 p107 299 N p112->p107
0.0600 CiphertextFromp66 2085 1 0.0100 p66 p42 299 N p66->p42
0.0600 KemPubKeyp78 2095 1 0.0200 p78 p95 299 N p78->p95
0.0600 CiphertextFromp92 2087 1 0.0100 p92 p64 299 N p92->p64
0.0600 KemPubKeyp48 2097 1 0.0100 p48 p6 299 N p48->p6
0.0600 CiphertextFromp85 2086 1 0.0100 p85 p101 299 N p85->p101
0.0600 VerifyPubKeyp39 1312 1 0.0100 p39 p117 299 N p39->p117
0.0600 CiphertextFromp71 2085 1 0.0100 p71 p68 299 N p71->p68
0.0600 KemPubKeyp51 2077 1 0.0200 p51 p72 299 N p51->p72
0.0600 KemPubKeyp75 2105 1 0.0100 p75 p76 299 N p75->p76
0.0700 CiphertextFromp80 2098 1 0.0100 p80 p115 299 N p80->p115
0.0700 VerifyPubKeyp65 1312 1 0.0100 p65 p50 299 N p65->p50
0.0700 KemPubKeyp58 2096 1 0.0100 p58 p74 299 N p58->p74
0.0700 CiphertextFromp116 2105 1 0.0100 p116 p108 299 N p116->p108
0.0700 CiphertextFromp37 2089 1 0.0100 p37 p121 299 N p37->p121
0.0700 CiphertextFromp62 2092 1 0.0100 p62 p40 299 N p62->p40
0.0700 CiphertextFromp16 2103 1 0.0100 p16 p10 299 N p16->p10
0.0700 CiphertextFromp6 2102 1 0.0100 p6 p48 299 N p6->p48
0.0700 VerifyPubKeyp54 1312 1 0.0100 p54 p44 299 N p54->p44
0.0700 VerifyPubKeyp119 1312 1 0.0100 p119 p117 299 N p119->p117
0.0700 CiphertextFromp56 2082 1 0.0100 p56 p5 299 N p56->p5
0.0700 CiphertextFromp75 2113 1 0.0200 p75 p2 299 N p75->p2
0.0700 KemPubKeyp52 2103 1 0.0200 p52 p96 299 N p52->p96
0.0700 VerifyPubKeyp61 1312 1 0.0100 p61 p51 299 N p61->p51
0.0700 VerifyPubKeyp24 1312 1 0.0100 p24 p13 299 N p24->p13
0.0700 KemPubKeyp109 2084 1 0.0100 p109 p82 299 N p109->p82
0.0700 VerifyPubKeyp36 1312 1 0.0100 p36 p105 299 N p36->p105
0.0700 KemPubKeyp43 2110 1 0.0200 p43 p70 299 N p43->p70
0.0700 VerifyPubKeyp92 1312 1 0.0100 p92 p49 299 N p92->p49
0.0700 VerifyPubKeyp53 1312 1 0.0100 p53 p41 299 N p53->p41
0.0700 VerifyPubKeyp123 1312 1 0.0100 p123 p111 299 N p123->p111
0.0700 KemPubKeyp35 2096 1 0.0100 p35 p86 299 N p35->p86
0.0700 VerifyPubKeyp66 1312 1 0.0100 p66 p120 299 N p66->p120
0.0700 VerifyPubKeyp87 1312 1 0.0100 p87 p125 299 N p87->p125
0.0700 KemPubKeyp4 2089 1 0.0100 p4 p45 299 N p4->p45
0.0700 KemPubKeyp57 2104 1 0.0100 p57 p8 299 N p57->p8
0.0700 CiphertextFromp97 2085 1 0.0100 p97 p3 299 N p97->p3
0.0700 VerifyPubKeyp26 1312 1 0.0100 p26 p110 299 N p26->p110
0.0700 KemPubKeyp39 2079 1 0.0100 p39 p7 299 N p39->p7
0.0700 VerifyPubKeyp32 1312 1 0.0100 p32 p103 299 N p32->p103
0.0700 CiphertextFromp95 2103 1 0.0100 p95 p78 299 N p95->p78
0.0700 VerifyPubKeyp89 1312 1 0.0200 p89 p77 299 N p89->p77
0.0700 KemPubKeyp33 2090 1 0.0200 p33 p9 299 N p33->p9
0.0700 CiphertextFromp91 2098 1 0.0100 p91 p84 299 N p91->p84
0.0700 KemPubKeyp113 2094 1 0.0100 p113 p127 299 N p113->p127
0.0700 VerifyPubKeyp23 1312 1 0.0100 p23 p112 299 N p23->p112
0.0700 VerifyPubKeyp79 1312 1 0.0100 p79 p11 299 N p79->p11
0.0700 CiphertextFromp60 2091 1 0.0300 p60 p30 299 N p60->p30
0.0700 KemPubKeyp31 2089 1 0.0100 p31 p34 299 N p31->p34
0.0700 KemPubKeyp55 2091 1 0.0100 p55 p88 299 N p55->p88
0.0800 VerifyPubKeyp8 1312 1 0.0100 p8 p57 299 N p8->p57
0.0800 KemPubKeyp13 2114 1 0.0100 p13 p24 299 N p13->p24
0.0800 KemPubKeyp22 2099 1 0.0100 p22 p28 299 N p22->p28
0.0800 KemPubKeyp80 2112 1 0.0100 p80 p94 299 N p80->p94
0.0800 VerifyPubKeyp58 1312 1 0.0100 p58 p126 299 N p58->p126
0.0800 KemPubKeyp64 2104 1 0.0100 p64 p87 299 N p64->p87
0.0800 VerifyPubKeyp50 1312 1 0.0100 p50 p103 299 N p50->p103
0.0800 KemPubKeyp120 2094 1 0.0200 p120 p66 299 N p120->p66
0.0800 VerifyPubKeyp77 1312 1 0.0100 p77 p11 299 N p77->p11
0.0800 KemPubKeyp2 2089 1 0.0200 p2 p39 299 N p2->p39
0.0800 KemPubKeyp115 2091 1 0.0100 p115 p93 299 N p115->p93
0.0800 VerifyPubKeyp95 1312 1 0.0100 p95 p128 299 N p95->p128
0.0800 KemPubKeyp68 2113 1 0.0100 p68 p90 299 N p68->p90
0.0800 CiphertextFromp88 2091 1 0.0100 p88 p55 299 N p88->p55
0.0800 VerifyPubKeyp6 1312 1 0.0100 p6 p48 299 N p6->p48
0.0800 KemPubKeyp102 2088 1 0.0200 p102 p52 299 N p102->p52
0.0800 KemPubKeyp111 2128 1 0.0200 p111 p123 299 N p111->p123
0.0800 CiphertextFromp127 2085 1 0.0100 p127 p113 299 N p127->p113
0.0800 KemPubKeyp47 2081 1 0.0100 p47 p79 299 N p47->p79
0.0800 CiphertextFromp89 2116 1 0.0400 p89 p85 299 N p89->p85
0.0800 CiphertextFromp82 2072 1 0.0100 p82 p109 299 N p82->p109
0.0800 VerifyPubKeyp38 1312 1 0.0100 p38 p32 299 N p38->p32
0.0800 KemPubKeyp16 2090 1 0.0100 p16 p54 299 N p16->p54
0.0800 KemPubKeyp29 2087 1 0.0100 p29 p96 299 N p29->p96
0.0800 KemPubKeyp65 2088 1 0.0100 p65 p72 299 N p65->p72
0.0800 KemPubKeyp42 2108 1 0.0100 p42 p51 299 N p42->p51
0.0800 VerifyPubKeyp76 1312 1 0.0200 p76 p119 299 N p76->p119
0.0800 CiphertextFromp23 2078 1 0.0300 p23 p112 299 N p23->p112
0.0800 CiphertextFromp70 2111 1 0.0100 p70 p43 299 N p70->p43
0.0800 VerifyPubKeyp60 1312 1 0.0100 p60 p30 299 N p60->p30
0.0800 KemPubKeyp106 2093 1 0.0100 p106 p117 299 N p106->p117
0.0800 VerifyPubKeyp37 1312 1 0.0100 p37 p121 299 N p37->p121
0.0800 CiphertextFromp45 2102 1 0.0100 p45 p4 299 N p45->p4
0.0800 CiphertextFromp9 2101 1 0.0100 p9 p33 299 N p9->p33
0.0800 KemPubKeyp116 2104 1 0.0100 p116 p18 299 N p116->p18
0.0800 KemPubKeyp5 2103 1 0.0100 p5 p74 299 N p5->p74
0.0800 VerifyPubKeyp99 1312 1 0.0100 p99 p91 299 N p99->p91
0.0800 VerifyPubKeyp86 1312 1 0.0200 p86 p35 299 N p86->p35
0.0800 KemPubKeyp41 2099 1 0.0100 p41 p53 299 N p41->p53
0.0800 KemPubKeyp129 2092 1 0.0100 p129 p31 299 N p129->p31
0.0800 KemPubKeyp21 2088 1 0.0200 p21 p56 299 N p21->p56
0.0800 VerifyPubKeyp108 1312 1 0.0100 p108 p100 299 N p108->p100
0.0800 KemPubKeyp62 2095 1 0.0100 p62 p81 299 N p62->p81
0.0800 KemPubKeyp26 2074 1 0.0100 p26 p49 299 N p26->p49
0.0800 KemPubKeyp71 2107 1 0.0200 p71 p92 299 N p71->p92
0.0900 CiphertextFromp31 2093 1 0.0100 p31 p129 299 N p31->p129
0.0900 CiphertextFromp76 2102 1 0.0300 p76 p75 299 N p76->p75
0.0900 CiphertextFromp8 2099 1 0.0200 p8 p57 299 N p8->p57
0.0900 CiphertextFromp24 2094 1 0.0100 p24 p13 299 N p24->p13
0.0900 CiphertextFromp51 2083 1 0.0100 p51 p42 299 N p51->p42
0.0900 KemPubKeyp25 2094 1 0.0100 p25 p58 299 N p25->p58
0.0900 CiphertextFromp56 2082 1 0.0100 p56 p21 299 N p56->p21
0.0900 VerifyPubKeyp65 1312 1 0.0100 p65 p127 299 N p65->p127
0.0900 VerifyPubKeyp94 1312 1 0.0200 p94 p80 299 N p94->p80
0.0900 CiphertextFromp123 2095 1 0.0100 p123 p111 299 N p123->p111
0.0900 CiphertextFromp39 2094 1 0.0100 p39 p2 299 N p39->p2
0.0900 CiphertextFromp87 2086 1 0.0100 p87 p64 299 N p87->p64
0.0900 CiphertextFromp117 2115 1 0.0100 p117 p106 299 N p117->p106
0.0900 VerifyPubKeyp26 1312 1 0.0100 p26 p0 299 N p26->p0
0.0900 VerifyPubKeyp61 1312 1 0.0100 p61 p50 299 N p61->p50
0.0900 CiphertextFromp54 2082 1 0.0100 p54 p16 299 N p54->p16
0.0900 VerifyPubKeyp67 1312 1 0.0200 p67 p103 299 N p67->p103
0.0900 CiphertextFromp52 2093 1 0.0100 p52 p102 299 N p52->p102
0.0900 CiphertextFromp92 2089 1 0.0100 p92 p71 299 N p92->p71
0.0900 KemPubKeyp30 2111 1 0.0100 p30 p37 299 N p30->p37
0.0900 VerifyPubKeyp22 1312 1 0.0100 p22 p105 299 N p22->p105
0.0900 VerifyPubKeyp119 1312 1 0.0100 p119 p11 299 N p119->p11
0.0900 KemPubKeyp122 2103 1 0.0100 p122 p62 299 N p122->p62
0.0900 CiphertextFromp18 2097 1 0.0100 p18 p116 299 N p18->p116
0.0900 CiphertextFromp66 2095 1 0.0100 p66 p120 299 N p66->p120
0.0900 VerifyPubKeyp3 1312 1 0.0200 p3 p112 299 N p3->p112
0.0900 VerifyPubKeyp23 1312 1 0.0100 p23 p107 299 N p23->p107
0.0900 KemPubKeyp36 2092 1 0.0100 p36 p6 299 N p36->p6
0.0900 CiphertextFromp86 2083 1 0.0200 p86 p35 299 N p86->p35
0.0900 KemPubKeyp12 2096 1 0.0100 p12 p126 299 N p12->p126
0.0900 VerifyPubKeyp82 1312 1 0.0100 p82 p45 299 N p82->p45
0.0900 CiphertextFromp93 2125 1 0.0100 p93 p115 299 N p93->p115
0.0900 CiphertextFromp74 2081 1 0.0100 p74 p5 299 N p74->p5
0.0900 VerifyPubKeyp7 1312 1 0.0200 p7 p109 299 N p7->p109
0.0900 VerifyPubKeyp28 1312 1 0.0100 p28 p114 299 N p28->p114
0.0900 VerifyPubKeyp68 1312 1 0.0100 p68 p125 299 N p68->p125
0.0900 CiphertextFromp96 2082 1 0.0100 p96 p29 299 N p96->p29
0.0900 VerifyPubKeyp98 1312 1 0.0200 p98 p95 299 N p98->p95
0.0900 KemPubKeyp78 2095 1 0.0200 p78 p97 299 N p78->p97
